date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:40	6240/6240	---M--	200	added ('OK')	image/png	etag:%225c659898-1860%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/apple-touch-icon-72x72.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/apple-touch-icon-72x72.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:41	6576/6576	---M--	200	added ('OK')	image/png	etag:%225c659898-19b0%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/apple-touch-icon-76x76.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/apple-touch-icon-76x76.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:41	9527/9527	---M--	200	added ('OK')	image/png	etag:%225c659898-2537%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/apple-touch-icon-114x114.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/apple-touch-icon-114x114.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:42	10075/10075	---M--	200	added ('OK')	image/png	etag:%225c659898-275b%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/apple-touch-icon-120x120.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/apple-touch-icon-120x120.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:42	12020/12020	---M--	200	added ('OK')	image/png	etag:%225c659898-2ef4%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/apple-touch-icon-144x144.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/apple-touch-icon-144x144.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:43	2925/2925	---M--	200	added ('OK')	image/png	etag:%225c659898-b6d%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/favicon-32x32.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/favicon-32x32.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:44	12658/12658	---M--	200	added ('OK')	image/png	etag:%225c659898-3172%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/apple-touch-icon-152x152.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/apple-touch-icon-152x152.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:44	14905/14905	---M--	200	added ('OK')	image/png	etag:%225c659898-3a39%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/apple-touch-icon-180x180.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/apple-touch-icon-180x180.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:45	1833/1833	---M--	200	added ('OK')	image/png	etag:%225c659898-729%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/favicon-16x16.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/favicon-16x16.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:45	8145/8145	---M--	200	added ('OK')	image/png	etag:%225c659898-1fd1%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/favicon-96x96.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/favicon-96x96.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:45	16185/16185	---M--	200	added ('OK')	image/png	etag:%225c659898-3f39%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/android-chrome-192x192.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/android-chrome-192x192.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:46	1146/1146	---MCZ	200	added ('OK')	application/json	etag:W/%225c659898-47a%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/manifest.json	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/manifest.json	(from http://www.cbi.org.uk/businessvoice/)
15:03:46	118513/118513	---M--	200	added ('OK')	image/jpeg	etag:%2259fb22c9-1cef1%22	http://www.cbi.org.uk/cbi-prod/cache/file/35D2061D-C89B-464A-9ED8CA48A63176A6.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/35D2061D-C89B-464A-9ED8CA48A63176A6.jpg	(from http://www.cbi.org.uk/businessvoice/)
15:03:46	1965/1965	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225c659898-7ad%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/safari-pinned-tab.svg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/safari-pinned-tab.svg	(from http://www.cbi.org.uk/businessvoice/)
15:03:46	12014/12014	---M-Z	200	added ('OK')	image/x-icon	etag:W/%225c659898-2eee%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/favicon.ico	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/favicon.ico	(from http://www.cbi.org.uk/businessvoice/)
15:03:46	11449/11449	---M--	200	added ('OK')	image/png	etag:%225c659898-2cb9%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/mstile-144x144.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/mstile-144x144.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:47	471/471	---M--	200	added ('OK')	text/xml	etag:%225c659898-1d7%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme//images/businessvoice/browserconfig.xml	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/browserconfig.xml	(from http://www.cbi.org.uk/businessvoice/)
15:03:49	48656/48656	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:02:43%20GMT	http://www.cbi.org.uk/businessvoice/latest/brexit-the-regional-impact/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/brexit-the-regional-impact/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:03:50	28905/28905	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:02:44%20GMT	http://www.cbi.org.uk/businessvoice/latest/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:03:51	28230/28230	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:02:45%20GMT	http://www.cbi.org.uk/businessvoice/interviews/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/interviews/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:03:51	51225/51225	---M--	200	added ('OK')	image/png	etag:%225c659898-c819%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/businessvoice-horizontal.png	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/businessvoice/businessvoice-horizontal.png	(from http://www.cbi.org.uk/businessvoice/)
15:03:51	28378/28378	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:02:46%20GMT	http://www.cbi.org.uk/businessvoice/features/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/features/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:03:52	28570/28570	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:02:46%20GMT	http://www.cbi.org.uk/businessvoice/insight/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/insight/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:03:52	28784/28784	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:02:47%20GMT	http://www.cbi.org.uk/businessvoice/community/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/community/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:03:53	20953/20953	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:02:47%20GMT	http://www.cbi.org.uk/businessvoice/podcasts/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/podcasts/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:03:53	27532/27532	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:02:47%20GMT	http://www.cbi.org.uk/businessvoice/contact/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/contact/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:03:59	13476/13476	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e16ae839aeb8d41:0%22	https://img.en25.com/i/livevalidation_standalone.compressed.js	C:/My%20Web%20Sites/CGTest/img.en25.com/i/livevalidation_standalone.compressed.js	(from http://www.cbi.org.uk/businessvoice/)
15:04:00	40409/40409	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:02:55%20GMT	http://www.cbi.org.uk/businessvoice/latest/the-sustained-action-we-re-calling-for-this-international-women-s-day/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/the-sustained-action-we-re-calling-for-this-international-women-s-day/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:04:01	36554/36554	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:02:56%20GMT	http://www.cbi.org.uk/businessvoice/latest/how-to-transfer-your-apprenticeship-levy/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/how-to-transfer-your-apprenticeship-levy/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:04:01	39301/39301	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:02:55%20GMT	http://www.cbi.org.uk/businessvoice/latest/managing-misconceptions-to-make-the-apprenticeship-levy-work-for-businesses/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/managing-misconceptions-to-make-the-apprenticeship-levy-work-for-businesses/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:04:12	47613/47613	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:03:05%20GMT	http://www.cbi.org.uk/businessvoice/latest/martin-frost-cambridge-medical-robotics/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/martin-frost-cambridge-medical-robotics/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:04:12	51618/51618	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:03:05%20GMT	http://www.cbi.org.uk/businessvoice/latest/lindsley-ruth-electrocomponents/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/lindsley-ruth-electrocomponents/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:04:14	40156/40156	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:03:07%20GMT	http://www.cbi.org.uk/businessvoice/latest/cornelia-raportaru-taskrabbit/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/cornelia-raportaru-taskrabbit/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:04:14	39874/39874	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:03:07%20GMT	http://www.cbi.org.uk/businessvoice/latest/the-benefits-of-gender-diversity/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/the-benefits-of-gender-diversity/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:04:16	43578/43578	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:03:10%20GMT	http://www.cbi.org.uk/businessvoice/latest/nine-top-tips-for-innovating-your-way-to-success1/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/nine-top-tips-for-innovating-your-way-to-success1/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:04:17	40838/40838	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:03:10%20GMT	http://www.cbi.org.uk/businessvoice/latest/succeeding-in-business-virtually/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/succeeding-in-business-virtually/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:04:17	33080/33080	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:03:12%20GMT	http://www.cbi.org.uk/businessvoice/sign-up/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/sign-up/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:04:19	61031/61031	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:03:13%20GMT	http://www.cbi.org.uk/businessvoice/latest/exports-begin-at-home/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/exports-begin-at-home/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:04:30	75037/75037	---M--	200	added ('OK')	image/jpeg	etag:%225ad88ec3-1251d%22	http://www.cbi.org.uk/cbi-prod/cache/file/6F3F7FBE-54F2-400F-A9051418BAF07BA2.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/6F3F7FBE-54F2-400F-A9051418BAF07BA2.jpg	(from http://www.cbi.org.uk/about/about-us/)
15:04:47	102715/102715	---M--	200	added ('OK')	application/pdf	etag:%225ac4f0b7-1913b%22	http://www.cbi.org.uk/cbi-prod/assets/File/gender-pay-gap-report.pdf	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/assets/File/gender-pay-gap-report.pdf	(from http://www.cbi.org.uk/about/about-us/)
15:04:48	45797/45797	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:03:42%20GMT	http://www.cbi.org.uk/businessvoice/latest/diversity-inclusion-11-ways-to-drive-change/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/latest/diversity-inclusion-11-ways-to-drive-change/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:05:19	376195/376195	---M--	200	added ('OK')	image/jpeg	etag:%225ad88ec8-5bd83%22	http://www.cbi.org.uk/cbi-prod/cache/file/6F3F7FBE-54F2-400F-A9051418BAF07BA2_banner2016.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/6F3F7FBE-54F2-400F-A9051418BAF07BA2_banner2016.jpg	(from http://www.cbi.org.uk/about/about-us/)
15:05:23	142/142	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202019%2014:04:17%20GMT	http://www.cbi.org.uk/about/partnering-with-the-cbi/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/partnering-with-the-cbi/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:06:07	754917/754917	---M--	200	added ('OK')	image/gif	etag:%225672f00c-b84e5%22	http://www.cbi.org.uk/cbi-prod/assets/Image/BusinessVoice/Ads/influence.gif	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/assets/Image/BusinessVoice/Ads/influence.gif	(from http://www.cbi.org.uk/businessvoice/)
15:06:09	146/146	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202019%2014:05:03%20GMT	http://www.cbi.org.uk/businessvoice/terms-and-conditions/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/terms-and-conditions/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:06:30	132492/132492	---M--	200	added ('OK')	image/jpeg	etag:%2256d87c7b-2058c%22	http://www.cbi.org.uk/cbi-prod/cache/file/F16A83FC-DEDD-47AD-866C21F2C42D8DCD_1xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/F16A83FC-DEDD-47AD-866C21F2C42D8DCD_1xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/about-us/)
15:06:31	144/144	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202019%2014:05:25%20GMT	http://www.cbi.org.uk/businessvoice/privacy-policy/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/privacy-policy/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:06:52	128567/128567	---M--	200	added ('OK')	image/jpeg	etag:%2256d87c7b-1f637%22	http://www.cbi.org.uk/cbi-prod/cache/file/53BB2F22-5149-48A4-A99E13ED44AFF905_1xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/53BB2F22-5149-48A4-A99E13ED44AFF905_1xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/about-us/)
15:06:52	169/169	---M--	200	added ('OK')	text/xml	date:Wed,%2013%20Mar%202019%2014:05:47%20GMT	http://www.cbi.org.uk/businessvoice/sitemap/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/sitemap/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:07:23	185873/185873	---M--	200	added ('OK')	image/jpeg	etag:%2256d87c7e-2d611%22	http://www.cbi.org.uk/cbi-prod/cache/file/38FE50D7-9C4D-43D3-9CE1466123EFEECA_1xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/38FE50D7-9C4D-43D3-9CE1466123EFEECA_1xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/about-us/)
15:07:24	26364/26364	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:06:18%20GMT	http://www.cbi.org.uk/businessvoice/about-business-voice/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/businessvoice/about-business-voice/index.html	(from http://www.cbi.org.uk/businessvoice/)
15:07:25	744/744	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225c659898-2e8%22	http://www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/ico/close-menu-button.svg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/includes/themes/mura-cbi-theme/images/ico/close-menu-button.svg	(from http://www.cbi.org.uk/)
15:07:25	128/128	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202019%2014:06:20%20GMT	http://www.cbi.org.uk/about/in-the-news/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/in-the-news/index.html	(from http://www.cbi.org.uk/about/about-us/)
15:07:53	169394/169394	---M--	200	added ('OK')	image/jpeg	etag:%225767e16a-295b2%22	http://www.cbi.org.uk/cbi-prod/cache/file/698A98D8-5863-4CAF-B4A01BCB448C3A5B.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/698A98D8-5863-4CAF-B4A01BCB448C3A5B.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:07:53	139/139	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202019%2014:06:48%20GMT	http://www.cbi.org.uk/about/latest-insight/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/latest-insight/index.html	(from http://www.cbi.org.uk/about/about-us/)
15:07:57	1861843/1861843	---M--	200	added ('OK')	image/jpeg	etag:%225c48733d-1c68d3%22	http://www.cbi.org.uk/cbi-prod/cache/file/B8171B68-A8C4-4351-B05D614CD8AD2E37_businessvoice-front.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/B8171B68-A8C4-4351-B05D614CD8AD2E37_businessvoice-front.jpg	(from http://www.cbi.org.uk/businessvoice/)
15:07:58	130/130	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Mar%202019%2014:06:52%20GMT	http://www.cbi.org.uk/about/get-involved/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/get-involved/index.html	(from http://www.cbi.org.uk/about/about-us/)
15:08:01	992438/992438	---M--	200	added ('OK')	application/pdf	etag:%2256e0247b-f24b6%22	http://www.cbi.org.uk/cbi-prod/assets/File/pdf/CBI_50%20years%20of%20leadership.pdf	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/assets/File/pdf/CBI_50%20years%20of%20leadership.pdf	(from http://www.cbi.org.uk/about/about-us/)
15:08:05	46158/46158	---M--	200	added ('OK')	image/jpeg	etag:%225a1bdd61-b44e%22	http://www.cbi.org.uk/cbi-prod/cache/file/5FC58C2C-3A96-493D-AD18505D2CFC6149_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/5FC58C2C-3A96-493D-AD18505D2CFC6149_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:08:08	22604/22604	---M--	200	added ('OK')	image/jpeg	etag:%225a1bdd61-584c%22	http://www.cbi.org.uk/cbi-prod/cache/file/5FC58C2C-3A96-493D-AD18505D2CFC6149_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/5FC58C2C-3A96-493D-AD18505D2CFC6149_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:08:15	60951/60951	---M--	200	added ('OK')	image/jpeg	etag:%225762b05b-ee17%22	http://www.cbi.org.uk/cbi-prod/cache/file/E0C5F06C-94BC-4C42-B5FCEBCBC3C52CF2_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/E0C5F06C-94BC-4C42-B5FCEBCBC3C52CF2_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:08:25	60872/60872	---M--	200	added ('OK')	image/jpeg	etag:%22579a24aa-edc8%22	http://www.cbi.org.uk/cbi-prod/cache/file/FB208272-8932-45FA-9ADA9A73CE304BFB_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/FB208272-8932-45FA-9ADA9A73CE304BFB_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:08:30	61356/61356	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:07:24%20GMT	http://www.cbi.org.uk/about/who-we-are/leadership/carolyn-fairbairn/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/who-we-are/leadership/carolyn-fairbairn/index.html	(from http://www.cbi.org.uk/about/who-we-are/)
15:08:38	49796/49796	---M--	200	added ('OK')	image/jpeg	etag:%225762b037-c284%22	http://www.cbi.org.uk/cbi-prod/cache/file/78C8D775-3764-4092-8881E0171FF07C9C_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/78C8D775-3764-4092-8881E0171FF07C9C_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:08:39	60873/60873	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:07:34%20GMT	http://www.cbi.org.uk/about/who-we-are/leadership/josh-hardie/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/who-we-are/leadership/josh-hardie/index.html	(from http://www.cbi.org.uk/about/who-we-are/)
15:08:49	58741/58741	---M--	200	added ('OK')	image/jpeg	etag:%225762b08e-e575%22	http://www.cbi.org.uk/cbi-prod/cache/file/3E7D8E3A-3881-477C-A4BD0E6DCE47B3FC_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/3E7D8E3A-3881-477C-A4BD0E6DCE47B3FC_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:09:00	329888/329888	---M--	200	added ('OK')	image/jpeg	etag:%22573b19fc-508a0%22	http://www.cbi.org.uk/cbi-prod/cache/file/E0C5F06C-94BC-4C42-B5FCEBCBC3C52CF2_2xthumb-2x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/E0C5F06C-94BC-4C42-B5FCEBCBC3C52CF2_2xthumb-2x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:09:02	62327/62327	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:07:56%20GMT	http://www.cbi.org.uk/about/who-we-are/leadership/henrietta-jowitt/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/who-we-are/leadership/henrietta-jowitt/index.html	(from http://www.cbi.org.uk/about/who-we-are/)
15:09:11	58065/58065	---M--	200	added ('OK')	image/jpeg	etag:%2257628e39-e2d1%22	http://www.cbi.org.uk/cbi-prod/cache/file/1732D2E4-A6CE-441F-A6747D2AB4AA68A3_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/1732D2E4-A6CE-441F-A6747D2AB4AA68A3_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:09:13	60596/60596	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Mar%202019%2014:08:07%20GMT	http://www.cbi.org.uk/about/who-we-are/leadership/matthew-fell/	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/about/who-we-are/leadership/matthew-fell/index.html	(from http://www.cbi.org.uk/about/who-we-are/)
15:09:14	508381/508381	---M--	200	added ('OK')	image/jpeg	etag:%225767e192-7c1dd%22	http://www.cbi.org.uk/cbi-prod/cache/file/698A98D8-5863-4CAF-B4A01BCB448C3A5B_banner2016.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/698A98D8-5863-4CAF-B4A01BCB448C3A5B_banner2016.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:09:23	62177/62177	---M--	200	added ('OK')	image/jpeg	etag:%2257629110-f2e1%22	http://www.cbi.org.uk/cbi-prod/cache/file/85DFE101-8AF1-4F14-95E392814D57C739_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/85DFE101-8AF1-4F14-95E392814D57C739_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
15:09:32	54235/54235	---M--	200	added ('OK')	image/jpeg	etag:%225a65c651-d3db%22	http://www.cbi.org.uk/cbi-prod/cache/file/CBC4F002-FF0C-4197-80D29930F7F865F1_1xthumb-1x1.jpg	C:/My%20Web%20Sites/CGTest/www.cbi.org.uk/cbi-prod/cache/file/CBC4F002-FF0C-4197-80D29930F7F865F1_1xthumb-1x1.jpg	(from http://www.cbi.org.uk/about/who-we-are/)
